REGION,Date,Basin,Transect,transect code,Land use,Forest degradation class,Point,Sampling Period,Time,Observer,Family,Genus,Species,Binomial,Auditory,Visual,BIRD team if different from Erika,Forest,AERIAL,Nocturnal,Waterbird
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,150,2,8:51,5,Thamnophilidae,Formicivora,grisea,Formicivoragrisea,yes,yes,,0,0,0,0
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,150,2,8:51,5,Thraupidae,Tangara,episcopus,Tangaraepiscopus,yes,no,,1,0,0,0
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,150,2,8:51,5,Tityridae,Tityra,semifasciata,Tityrasemifasciata,yes,no,,1,0,0,0
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,150,2,8:51,5,Tyrannidae,Camptostoma,obsoletum,Camptostomaobsoletum,yes,no,,0,0,0,0
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,150,2,8:51,5,Tyrannidae,Empidonomus,varius,Empidonomusvarius,yes,no,,1,0,0,0
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,150,2,8:51,5,Tyrannidae,Tyrannus,melancholicus,Tyrannusmelancholicus,yes,no,,0,0,0,0
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,150,2,8:51,5,Vireonidae,Vireo,olivaceus,Vireoolivaceus,yes,no,,1,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,300,1,7:42,5,Apodidae,Tachornis,squamata,Tachornissquamata,yes,yes,,0,1,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,300,1,7:42,5,Columbidae,Leptotila,rufaxilla,Leptotilarufaxilla,yes,no,,1,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,300,1,7:42,5,Dendrocolaptidae,Dendroplex,picus,Dendroplexpicus,yes,no,,0,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,300,1,7:42,5,Tyrannoidea,Hemitriccus,striaticollis,Hemitriccusstriaticollis,yes,yes,,0,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,300,1,7:42,5,Tyrannoidea,Tolmomyias,flaviventris,Tolmomyiasflaviventris,yes,no,,0,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,300,1,7:42,5,Thraupidae,Ramphocelus,carbo,Ramphoceluscarbo,yes,yes,,1,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,300,1,7:42,5,Thraupidae,Saltator,maximus,Saltatormaximus,yes,no,,0,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,300,1,7:42,5,Thraupidae,Tangara,episcopus,Tangaraepiscopus,yes,yes,,1,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,300,1,7:42,5,Troglodytidae,Cantorchilus,leucotis,Cantorchilusleucotis,yes,no,,0,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,300,1,7:42,5,Tyrannidae,Camptostoma,obsoletum,Camptostomaobsoletum,yes,no,,0,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,300,1,7:42,5,Tyrannidae,Myiarchus,tyrannulus,Myiarchustyrannulus,yes,no,,0,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,300,1,7:42,5,Tyrannidae,Myiopagis,gaimardii,Myiopagisgaimardii,yes,no,,1,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,300,1,7:42,5,Tyrannidae,Myiozetetes,cayanensis,Myiozetetescayanensis,yes,yes,,0,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,300,1,7:42,5,Tyrannidae,Tyrannopsis,sulphurea,Tyrannopsissulphurea,yes,no,,1,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,300,1,7:42,5,Tyrannidae,Tyrannus,melancholicus,Tyrannusmelancholicus,yes,yes,,0,0,0,0
STM,15/11/2010,307,10,307_10,Reforestation,Teak ,300,1,7:42,5,Vireonidae,Vireo,olivaceus,Vireoolivaceus,yes,no,,1,0,0,0
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,300,2,8:31,5,Bucconidae,Chelidoptera,tenebrosa,Chelidopteratenebrosa,yes,yes,,1,0,0,0
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,300,2,8:31,5,Columbidae,Leptotila,rufaxilla,Leptotilarufaxilla,yes,no,,1,0,0,0
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,300,2,8:31,5,Falconidae,Herpetotheres,cachinnans,Herpetotherescachinnans,yes,no,,1,0,0,0
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,300,2,8:31,5,Falconidae,Milvago,chimachima,Milvagochimachima,yes,yes,,0,0,0,0
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,300,2,8:31,5,Hirundinidae,Atticora,tibialis,Atticoratibialis,yes,yes,,1,1,0,0
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,300,2,8:31,5,Picidae,Melanerpes,cruentatus,Melanerpescruentatus,yes,yes,,1,0,0,0
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,300,2,8:31,5,Rallidae,Laterallus,viridis,Laterallusviridis,yes,no,,0,0,0,0
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,300,2,8:31,5,Ramphastidae,Ramphastos,vitellinus,Ramphastosvitellinus,yes,yes,,1,0,0,0
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,300,2,8:31,5,Tyrannoidea,Tolmomyias,poliocephalus,Tolmomyiaspoliocephalus,yes,no,,1,0,0,0
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,300,2,8:31,5,Thraupidae,Ramphocelus,carbo,Ramphoceluscarbo,yes,no,,1,0,0,0
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,300,2,8:31,5,Thraupidae,Tangara,episcopus,Tangaraepiscopus,yes,yes,,1,0,0,0
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,300,2,8:31,5,Thraupidae,Tangara,mexicana,Tangaramexicana,yes,yes,,1,0,0,0
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,300,2,8:31,5,Troglodytidae,Cantorchilus,leucotis,Cantorchilusleucotis,yes,no,,0,0,0,0
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,300,2,8:31,5,Tyrannidae,Camptostoma,obsoletum,Camptostomaobsoletum,yes,no,,0,0,0,0
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,300,2,8:31,5,Tyrannidae,Empidonomus,varius,Empidonomusvarius,yes,yes,,1,0,0,0
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,300,2,8:31,5,Tyrannidae,Tyrannulus,elatus,Tyrannuluselatus,yes,no,,1,0,0,0
STM,18/11/2010,307,10,307_10,Reforestation,Teak ,300,2,8:31,5,Tyrannidae,Tyrannus,melancholicus,Tyrannusmelancholicus,yes,yes,,0,0,0,0
STM,2/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,8:13,5,Bucconidae,Monasa,morphoeus,Monasamorphoeus,yes,no,,1,0,0,0
STM,2/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,8:13,5,Columbidae,Patagioenas,plumbea,Patagioenasplumbea,yes,no,,1,0,0,0
STM,2/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,8:13,5,Psittacidae,Brotogeris,chrysoptera,Brotogerischrysoptera,yes,no,,1,0,0,0
STM,2/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,8:13,5,Tyrannoidea,Myiornis,ecaudatus,Myiornisecaudatus,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,6:47,1,Bucconidae,Monasa,morphoeus,Monasamorphoeus,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,6:47,1,Columbidae,Patagioenas,plumbea,Patagioenasplumbea,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,6:47,1,Dendrocolaptidae,Glyphorynchus,spirurus,Glyphorynchusspirurus,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,6:47,1,Dendrocolaptidae,Sittasomus,griseicapillus,Sittasomusgriseicapillus,yes,yes,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,6:47,1,Picidae,Melanerpes,cruentatus,Melanerpescruentatus,yes,yes,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,6:47,1,Polioptilidae,Ramphocaenus,melanurus,Ramphocaenusmelanurus,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,6:47,1,Psittacidae,Amazona,farinosa,Amazonafarinosa,yes,yes,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,6:47,1,Ramphastidae,Pteroglossus,inscriptus,Pteroglossusinscriptus,yes,yes,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,6:47,1,Ramphastidae,Ramphastos,tucanus,Ramphastostucanus,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,6:47,1,Tyrannoidea,Lophotriccus,galeatus,Lophotriccusgaleatus,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,6:47,1,Tyrannoidea,Tolmomyias,poliocephalus,Tolmomyiaspoliocephalus,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,6:47,1,Thamnophilidae,Myrmotherula,brachyura,Myrmotherulabrachyura,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,6:47,1,Thamnophilidae,Myrmotherula,menetriesii,Myrmotherulamenetriesii,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,6:47,1,Thamnophilidae,Myrmotherula,sclateri,Myrmotherulasclateri,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,6:47,1,Thamnophilidae,Pygiptila ,stellaris,Pygiptilastellaris,yes,yes,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,6:47,1,Thamnophilidae,Pyriglena,leuconota,Pyriglenaleuconota,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,6:47,1,Thraupidae,Dacnis,lineata,Dacnislineata,yes,yes,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,6:47,1,Cardinalidae,Habia,rubica,Habiarubica,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,6:47,1,Thraupidae,Lamprospiza,melanoleuca,Lamprospizamelanoleuca,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,6:47,1,Thraupidae,Lanio,surinamus,Laniosurinamus,yes,yes,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,6:47,1,Thraupidae,Lanio,versicolor,Lanioversicolor,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,6:47,1,Thraupidae,Saltator,grossus,Saltatorgrossus,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,6:47,1,Thraupidae,Tangara,velia,Tangaravelia,yes,yes,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,6:47,1,Trochilidae,Heliothryx,auritus,Heliothryxauritus,yes,yes,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,6:47,1,Trogonidae,Trogon,violaceus,Trogonviolaceus,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,6:47,1,Tyrannidae,Conopias,trivirgatus,Conopiastrivirgatus,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,6:47,1,Tyrannidae,Myiarchus,tuberculifer,Myiarchustuberculifer,yes,yes,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,6:47,1,Tyrannidae,Ornithion,inerme,Ornithioninerme,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,6:47,1,Tyrannidae,Rhytipterna,simplex,Rhytipternasimplex,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,6:47,1,Tyrannidae,Zimmerius,acer,Zimmeriusacer,yes,yes,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,0,1,6:47,1,Vireonidae,Hylophilus,hypoxanthus,Hylophilushypoxanthus,yes,no,,1,0,0,0
STM,2/12/2010,357,2,357_2,Primary forest,Logged and Burnt,150,1,8:36,5,Bucconidae,Monasa,morphoeus,Monasamorphoeus,yes,no,,1,0,0,0
STM,2/12/2010,357,2,357_2,Primary forest,Logged and Burnt,150,1,8:36,5,Cuculidae,Piaya,cayana,Piayacayana,yes,yes,,1,0,0,0
STM,2/12/2010,357,2,357_2,Primary forest,Logged and Burnt,150,1,8:36,5,Picidae,Celeus,flavus,Celeusflavus,yes,no,,1,0,0,0
STM,2/12/2010,357,2,357_2,Primary forest,Logged and Burnt,150,1,8:36,5,Psittacidae,Brotogeris,chrysoptera,Brotogerischrysoptera,yes,no,,1,0,0,0
STM,2/12/2010,357,2,357_2,Primary forest,Logged and Burnt,150,1,8:36,5,Trochilidae,Thalurania,furcata,Thaluraniafurcata,no,yes,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,150,1,6:23,1,Accipitridae,Harpagus,bidentatus,Harpagusbidentatus,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,150,1,6:23,1,Dendrocolaptidae,Dendrocolaptes,certhia,Dendrocolaptescerthia,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,150,1,6:23,1,Dendrocolaptidae,Dendrocolaptes,picumnus,Dendrocolaptespicumnus,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,150,1,6:23,1,Dendrocolaptidae,Glyphorynchus,spirurus,Glyphorynchusspirurus,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,150,1,6:23,1,Polioptilidae,Ramphocaenus,melanurus,Ramphocaenusmelanurus,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,150,1,6:23,1,Psittacidae,Amazona,farinosa,Amazonafarinosa,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,150,1,6:23,1,Ramphastidae,Pteroglossus,aracari,Pteroglossusaracari,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,150,1,6:23,1,Ramphastidae,Pteroglossus,inscriptus,Pteroglossusinscriptus,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,150,1,6:23,1,Ramphastidae,Ramphastos,vitellinus,Ramphastosvitellinus,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,150,1,6:23,1,Thamnophilidae,Cercomacra,cinerascens,Cercomacracinerascens,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,150,1,6:23,1,Thamnophilidae,Hypocnemis,striata,Hypocnemisstriata,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,150,1,6:23,1,Thamnophilidae,Myrmeciza,hemimelaena,Myrmecizahemimelaena,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,150,1,6:23,1,Thamnophilidae,Myrmotherula,axillaris,Myrmotherulaaxillaris,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,150,1,6:23,1,Thamnophilidae,Myrmotherula,menetriesii,Myrmotherulamenetriesii,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,150,1,6:23,1,Thamnophilidae,Thamnophilus,schistaceus,Thamnophilusschistaceus,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,150,1,6:23,1,Cardinalidae,Habia,rubica,Habiarubica,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,150,1,6:23,1,Trochilidae,Glaucis,hirsutus,Glaucishirsutus,yes,yes,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,150,1,6:23,1,Trochilidae,Phaethornis,unknown,Phaethornisunknown,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,150,1,6:23,1,Troglodytidae,Pheugopedius,coraya,Pheugopediuscoraya,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,150,1,6:23,1,Tyrannidae,Rhytipterna,simplex,Rhytipternasimplex,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,150,1,6:23,1,Tyrannidae,Zimmerius,acer,Zimmeriusacer,yes,no,,1,0,0,0
STM,2/12/2010,357,2,357_2,Primary forest,Logged and Burnt,300,1,8:54,5,Emberezidae,Arremon,taciturnus,Arremontaciturnus,yes,no,,1,0,0,0
STM,2/12/2010,357,2,357_2,Primary forest,Logged and Burnt,300,1,8:54,5,Galbulidae,Galbula,dea,Galbuladea,yes,no,,1,0,0,0
STM,2/12/2010,357,2,357_2,Primary forest,Logged and Burnt,300,1,8:54,5,Polioptilidae,Ramphocaenus,melanurus,Ramphocaenusmelanurus,yes,no,,1,0,0,0
STM,2/12/2010,357,2,357_2,Primary forest,Logged and Burnt,300,1,8:54,5,Psittacidae,Brotogeris,chrysoptera,Brotogerischrysoptera,yes,no,,1,0,0,0
STM,2/12/2010,357,2,357_2,Primary forest,Logged and Burnt,300,1,8:54,5,Psittacidae,Pionus,menstruus,Pionusmenstruus,yes,no,,1,0,0,0
STM,2/12/2010,357,2,357_2,Primary forest,Logged and Burnt,300,1,8:54,5,Thamnophilidae,Cercomacra,cinerascens,Cercomacracinerascens,yes,no,,1,0,0,0
STM,2/12/2010,357,2,357_2,Primary forest,Logged and Burnt,300,1,8:54,5,Thamnophilidae,Cymbilaimus,lineatus,Cymbilaimuslineatus,yes,no,,1,0,0,0
STM,2/12/2010,357,2,357_2,Primary forest,Logged and Burnt,300,1,8:54,5,Thamnophilidae,Thamnophilus,schistaceus,Thamnophilusschistaceus,yes,no,,1,0,0,0
STM,2/12/2010,357,2,357_2,Primary forest,Logged and Burnt,300,1,8:54,5,Trochilidae,Phaethornis,superciliosus,Phaethornissuperciliosus,yes,no,,1,0,0,0
STM,2/12/2010,357,2,357_2,Primary forest,Logged and Burnt,300,1,8:54,5,Troglodytidae,Pheugopedius,coraya,Pheugopediuscoraya,yes,no,,1,0,0,0
STM,2/12/2010,357,2,357_2,Primary forest,Logged and Burnt,300,1,8:54,5,Tyrannidae,Conopias,trivirgatus,Conopiastrivirgatus,yes,no,,1,0,0,0
STM,2/12/2010,357,2,357_2,Primary forest,Logged and Burnt,300,1,8:54,5,Tyrannidae,Myiopagis,gaimardii,Myiopagisgaimardii,yes,no,,1,0,0,0
STM,2/12/2010,357,2,357_2,Primary forest,Logged and Burnt,300,1,8:54,5,Vireonidae,Vireolanius,leucotis,Vireolaniusleucotis,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,300,1,5:59,1,Caprimulgidae,Lurocalis,semitorquatus,Lurocalissemitorquatus,yes,no,,1,1,1,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,300,1,5:59,1,Dendrocolaptidae,Dendrexetastes,rufigula,Dendrexetastesrufigula,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,300,1,5:59,1,Dendrocolaptidae,Dendrocolaptes,picumnus,Dendrocolaptespicumnus,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,300,1,5:59,1,Dendrocolaptidae,Lepidocolaptes,albolineatus,Lepidocolaptesalbolineatus,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,300,1,5:59,1,Furnariidae,Xenops,minutus,Xenopsminutus,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,300,1,5:59,1,Grallariidae,Myrmothera,campanisona,Myrmotheracampanisona,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,300,1,5:59,1,Polioptilidae,Ramphocaenus,melanurus,Ramphocaenusmelanurus,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,300,1,5:59,1,Psittacidae,Ara,severus,Araseverus,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,300,1,5:59,1,Ramphastidae,Ramphastos,tucanus,Ramphastostucanus,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,300,1,5:59,1,Thamnophilidae,Cercomacra,cinerascens,Cercomacracinerascens,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,300,1,5:59,1,Thamnophilidae,Cercomacra,nigrescens,Cercomacranigrescens,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,300,1,5:59,1,Thamnophilidae,Thamnophilus,schistaceus,Thamnophilusschistaceus,yes,no,,1,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,300,1,5:59,1,Tinamidae,Crypturellus,soui,Crypturellussoui,yes,no,,0,0,0,0
STM,3/12/2010,357,2,357_2,Primary forest,Logged and Burnt,300,1,5:59,1,Tyrannidae,Rhytipterna,simplex,Rhytipternasimplex,yes,no,,1,0,0,0
STM,2/12/2010,357,3,357_3,Secondary forest,Secondary forest,0,1,5:56,5,Caprimulgidae,Hydropsalis,albicollis,Hydropsalisalbicollis,yes,no,,1,0,1,0
STM,2/12/2010,357,3,357_3,Secondary forest,Secondary forest,0,1,5:56,5,Polioptilidae,Ramphocaenus,melanurus,Ramphocaenusmelanurus,yes,no,,1,0,0,0
STM,2/12/2010,357,3,357_3,Secondary forest,Secondary forest,0,1,5:56,5,Thamnophilidae,Cercomacra,nigrescens,Cercomacranigrescens,yes,no,,1,0,0,0
STM,2/12/2010,357,3,357_3,Secondary forest,Secondary forest,0,1,5:56,5,Thamnophilidae,Myrmotherula,axillaris,Myrmotherulaaxillaris,yes,no,,1,0,0,0
STM,2/12/2010,357,3,357_3,Secondary forest,Secondary forest,0,1,5:56,5,Thamnophilidae,Thamnophilus,amazonicus,Thamnophilusamazonicus,yes,no,,1,0,0,0
STM,2/12/2010,357,3,357_3,Secondary forest,Secondary forest,0,1,5:56,5,Thamnophilidae,Thamnophilus,schistaceus,Thamnophilusschistaceus,yes,no,,1,0,0,0
STM,2/12/2010,357,3,357_3,Secondary forest,Secondary forest,0,1,5:56,5,Thraupidae,Ramphocelus,carbo,Ramphoceluscarbo,yes,no,,1,0,0,0
STM,2/12/2010,357,3,357_3,Secondary forest,Secondary forest,0,1,5:56,5,Thraupidae,Tangara,palmarum,Tangarapalmarum,yes,no,,1,0,0,0
STM,2/12/2010,357,3,357_3,Secondary forest,Secondary forest,0,1,5:56,5,Tinamidae,Crypturellus,parvirostris,Crypturellusparvirostris,yes,no,,0,0,0,0
STM,2/12/2010,357,3,357_3,Secondary forest,Secondary forest,0,1,5:56,5,Tinamidae,Crypturellus,soui,Crypturellussoui,yes,no,,0,0,0,0
STM,2/12/2010,357,3,357_3,Secondary forest,Secondary forest,0,1,5:56,5,Troglodytidae,Cantorchilus,leucotis,Cantorchilusleucotis,yes,no,,0,0,0,0
STM,2/12/2010,357,3,357_3,Secondary forest,Secondary forest,0,1,5:56,5,Vireonidae,Hylophilus,semicinereus,Hylophilussemicinereus,yes,no,,1,0,0,0
STM,3/12/2010,357,3,357_3,Secondary forest,Secondary forest,0,2,8:37,1,Columbidae,Columbina,passerina,Columbinapasserina,yes,no,,0,0,0,0
STM,3/12/2010,357,3,357_3,Secondary forest,Secondary forest,0,2,8:37,1,Dendrocolaptidae,Xiphorhynchus,guttatus,Xiphorhynchusguttatus,yes,no,,1,0,0,0
STM,3/12/2010,357,3,357_3,Secondary forest,Secondary forest,0,2,8:37,1,Emberezidae,Sporophila,nigricollis,Sporophilanigricollis,yes,no,,0,0,0,0
STM,3/12/2010,357,3,357_3,Secondary forest,Secondary forest,0,2,8:37,1,Thamnophilidae,Thamnophilus,amazonicus,Thamnophilusamazonicus,yes,no,,1,0,0,0
STM,3/12/2010,357,3,357_3,Secondary forest,Secondary forest,0,2,8:37,1,Thraupidae,Tangara,episcopus,Tangaraepiscopus,yes,yes,,1,0,0,0
STM,3/12/2010,357,3,357_3,Secondary forest,Secondary forest,0,2,8:37,1,Trochilidae,Phaethornis,superciliosus,Phaethornissuperciliosus,yes,yes,,1,0,0,0
STM,3/12/2010,357,3,357_3,Secondary forest,Secondary forest,0,2,8:37,1,Troglodytidae,Cantorchilus,leucotis,Cantorchilusleucotis,yes,no,,0,0,0,0
STM,3/12/2010,357,3,357_3,Secondary forest,Secondary forest,0,2,8:37,1,Troglodytidae,Pheugopedius,coraya,Pheugopediuscoraya,yes,no,,1,0,0,0
STM,3/12/2010,357,3,357_3,Secondary forest,Secondary forest,0,2,8:37,1,Tyrannidae,Elaenia,flavogaster,Elaeniaflavogaster,yes,no,,0,0,0,0
STM,3/12/2010,357,3,357_3,Secondary forest,Secondary forest,0,2,8:37,1,Vireonidae,Hylophilus,semicinereus,Hylophilussemicinereus,yes,yes,,1,0,0,0
STM,2/12/2010,357,3,357_3,Secondary forest,Secondary forest,150,1,6:16,5,Psittacidae,Amazona,amazonica,Amazonaamazonica,yes,no,,1,0,0,0
STM,2/12/2010,357,3,357_3,Secondary forest,Secondary forest,150,1,6:16,5,Tyrannoidea,Hemitriccus,minimus,Hemitriccusminimus,yes,no,,1,0,0,0
STM,2/12/2010,357,3,357_3,Secondary forest,Secondary forest,150,1,6:16,5,Thamnophilidae,Cercomacra,nigrescens,Cercomacranigrescens,yes,no,,1,0,0,0
STM,2/12/2010,357,3,357_3,Secondary forest,Secondary forest,150,1,6:16,5,Thamnophilidae,Myrmotherula,axillaris,Myrmotherulaaxillaris,yes,no,,1,0,0,0
STM,2/12/2010,357,3,357_3,Secondary forest,Secondary forest,150,1,6:16,5,Thraupidae,Saltator,grossus,Saltatorgrossus,yes,no,,1,0,0,0
STM,2/12/2010,357,3,357_3,Secondary forest,Secondary forest,150,1,6:16,5,Troglodytidae,Pheugopedius,coraya,Pheugopediuscoraya,yes,no,,1,0,0,0
STM,3/12/2010,357,3,357_3,Secondary forest,Secondary forest,150,2,8:20,1,Dendrocolaptidae,Xiphorhynchus,guttatus,Xiphorhynchusguttatus,yes,no,,1,0,0,0
STM,3/12/2010,357,3,357_3,Secondary forest,Secondary forest,150,2,8:20,1,Grallariidae,Myrmothera,campanisona,Myrmotheracampanisona,yes,no,,1,0,0,0
