"Region","Catchment","Transect","Transectcode","Group","Binomial","UTM_X","UTM_Y","Longitude","Latitude","LU_FT_Code"
"PGM","369","5","369_5","Birds","Phaethornissuperciliosus",189883.3,9629641.49,-47.7905659789872,-3.34672029939042,"PFlogbur"
"PGM","369","8","369_8","Birds","Phaethornissuperciliosus",191294.27,9628360.27,-47.7779122128613,-3.35833398697347,"PFlog"
"PGM","423","6","423_6","Birds","Phaethornissuperciliosus",231284.73,9616366.91,-47.4185581686549,-3.46770139232173,"PFlogbur"
"PGM","423","7","423_7","Birds","Phaethornissuperciliosus",219705.29,9613536.32,-47.5227797850028,-3.49301155734559,"PFlog"
"PGM","44","5","44_5","Birds","Phaethornissuperciliosus",280518.35,9717989.21,-46.9739763253536,-2.54990090225666,"PFlogbur"
"PGM","443","2","443_2","Birds","Phaethornissuperciliosus",268582.68,9619650.04,-47.0829566078737,-3.43882039658987,"PFlog"
"PGM","549","12","549_12","Birds","Phaethornissuperciliosus",111707.71,9584996.26,-48.4947475574461,-3.74760613220228,"PFund"
"PGM","549","3","549_3","Birds","Phaethornissuperciliosus",111434.96,9586797.52,-48.4971347720488,-3.73133097801923,"PFund"
"PGM","549","5","549_5","Birds","Phaethornissuperciliosus",107265.43,9584625.46,-48.5346918891128,-3.75079327307192,"PFund"
"STM","103","3","103_3","Birds","Phaethornissuperciliosus",729758,9703154,-54.933419932271,-2.6838832150894,"SFold"
"STM","112","6","112_6","Birds","Phaethornissuperciliosus",781264,9698879,-54.4703402022848,-2.72164687577837,"SFold"
"STM","125","9","125_9","Birds","Phaethornissuperciliosus",770348,9689782,-54.5682895357699,-2.80407673563088,"PFlog"
"STM","129","11","129_11","Birds","Phaethornissuperciliosus",746157,9700732,-54.7859496047442,-2.70551941270224,"SFold"
"STM","129","2","129_2","Birds","Phaethornissuperciliosus",748761,9695667,-54.7624552809406,-2.75126465454858,"PFlogbur"
"STM","129","3","129_3","Birds","Phaethornissuperciliosus",747562,9694642,-54.7732172738082,-2.76055116624366,"PFlogbur"
"STM","129","5","129_5","Birds","Phaethornissuperciliosus",750316,9699748,-54.7485444487856,-2.71434565716149,"PFlogbur"
"STM","157","5","157_5","Birds","Phaethornissuperciliosus",777771.61,9687708.4,-54.5015182990744,-2.82267752483085,"PFlog"
"STM","157","6","157_6","Birds","Phaethornissuperciliosus",775800,9689360,-54.5192727750141,-2.80778759774332,"PFlog"
"STM","165","1","165_1","Birds","Phaethornissuperciliosus",719111,9688900,-55.0289348485788,-2.81292273187611,"PFlogbur"
"STM","165","2","165_2","Birds","Phaethornissuperciliosus",721237,9685445,-55.0097643588173,-2.84412883136821,"PFbur"
"STM","165","4","165_4","Birds","Phaethornissuperciliosus",720779,9689088,-55.0139388751932,-2.81119733798972,"PFlogbur"
"STM","199","3","199_3","Birds","Phaethornissuperciliosus",740797,9684553,-54.8338697907863,-2.85187463352871,"PFlogbur"
"STM","199","6","199_6","Birds","Phaethornissuperciliosus",743859,9680563,-54.8062697429415,-2.8878934478624,"SFold"
"STM","236","6","236_6","Birds","Phaethornissuperciliosus",748788,9669959,-54.7617606514954,-2.98366809206538,"PFlog"
"STM","236","7","236_7","Birds","Phaethornissuperciliosus",753908,9672539,-54.7157705621059,-2.96025019412649,"PFlog"
"STM","260","1","260_1","Birds","Phaethornissuperciliosus",734009,9667929,-54.894623646577,-3.00228490829191,"PFlog"
"STM","260","2","260_2","Birds","Phaethornissuperciliosus",736946,9666536,-54.8681872486864,-3.01482723948576,"SFold"
"STM","260","5","260_5","Birds","Phaethornissuperciliosus",735807,9669983,-54.8784902227076,-2.98368363788629,"PFlogbur"
"STM","261","1","261_1","Birds","Phaethornissuperciliosus",727109,9663387,-54.9565990413717,-3.04346870365291,"PFlog"
"STM","261","2","261_2","Birds","Phaethornissuperciliosus",725072,9662198,-54.9748989881093,-3.05425362301643,"PFlog"
"STM","307","2","307_2","Birds","Phaethornissuperciliosus",738656,9650303,-54.8525146533619,-3.16155380563684,"PFlogbur"
"STM","357","2","357_2","Birds","Phaethornissuperciliosus",732012,9634408,-54.9119778895253,-3.30538265321255,"PFlogbur"
"STM","357","3","357_3","Birds","Phaethornissuperciliosus",734436,9634987,-54.8901837487828,-3.30010169825348,"SFold"
"STM","357","4","357_4","Birds","Phaethornissuperciliosus",738437.34,9636907.23,-54.8542275472877,-3.28266424151069,"SFinter"
"STM","357","6","357_6","Birds","Phaethornissuperciliosus",734657,9639766,-54.8882864134648,-3.25689132692038,"SFinter"
"STM","363","3","363_3","Birds","Phaethornissuperciliosus",726313,9635419,-54.9632633083265,-3.29634892623101,"PFund"
"STM","363","4","363_4","Birds","Phaethornissuperciliosus",725275,9629596,-54.9724935104025,-3.34901560428729,"PFund"
"STM","363","6","363_6","Birds","Phaethornissuperciliosus",727125,9631039,-54.9558773731694,-3.33593440572094,"PFund"
"STM","399","12","399_12","Birds","Phaethornissuperciliosus",736540,9619082,-54.8709446329524,-3.44385372014019,"SFinter"
"STM","399","3","399_3","Birds","Phaethornissuperciliosus",741036,9612948,-54.8303696824667,-3.4992162189525,"PFund"
"STM","399","5","399_5","Birds","Phaethornissuperciliosus",743648,9619966,-54.8070161379352,-3.43571642069721,"PFlogbur"
"STM","399","6","399_6","Birds","Phaethornissuperciliosus",739760,9615664,-54.8419058078501,-3.47468877671095,"PFlog"
"STM","69","11","69_11","Birds","Phaethornissuperciliosus",758995,9715296,-54.6707865025916,-2.57364943438829,"PFlogbur"
"STM","69","2","69_2","Birds","Phaethornissuperciliosus",756592,9717559,-54.6924221629905,-2.55323198029939,"SFold"
"STM","69","8","69_8","Birds","Phaethornissuperciliosus",758553,9721830,-54.6748651792419,-2.51459174579397,"PFlog"
"STM","81","11","81_11","Birds","Phaethornissuperciliosus",777953,9707254,-54.5002537028544,-2.64601229254577,"SFold"
"STM","81","2","81_2","Birds","Phaethornissuperciliosus",773838,9709315,-54.5372750862926,-2.62745792046189,"PFlogbur"
"STM","81","3","81_3","Birds","Phaethornissuperciliosus",773174,9710826,-54.5432696252592,-2.61381218441972,"PFlogbur"
"STM","81","7","81_7","Birds","Phaethornissuperciliosus",775833,9713039,-54.5194106367241,-2.59376252774754,"SFold"
"STM","99","10","99_10","Birds","Phaethornissuperciliosus",763630,9705083,-54.6289527288012,-2.66589087060144,"SFinter"
"STM","99","7","99_7","Birds","Phaethornissuperciliosus",759616,9704334,-54.6650209169254,-2.67273084545674,"SFold"
"STM","99","8","99_8","Birds","Phaethornissuperciliosus",763947,9701216,-54.6260358610169,-2.70084031420947,"SFinter"
"STM","ExtraSTM","4","ExtraSTM_4","Birds","Phaethornissuperciliosus",725976,9682714,-54.9671070056495,-2.86874610272497,"PFund"
"STM","103","3","103_3","Birds","Phaethornisunknown",729758,9703154,-54.933419932271,-2.6838832150894,"SFold"
"STM","112","12","112_12","Birds","Phaethornisunknown",783365,9702074,-54.4515169178383,-2.69273015257551,"PFlog"
"STM","112","3","112_3","Birds","Phaethornisunknown",781090,9695965,-54.4718489380293,-2.74798761151822,"SFold"
"STM","112","6","112_6","Birds","Phaethornisunknown",781264,9698879,-54.4703402022848,-2.72164687577837,"SFold"
"STM","112","8","112_8","Birds","Phaethornisunknown",778483,9702027,-54.4953945413373,-2.69324643072954,"PFlog"
"STM","125","5","125_5","Birds","Phaethornisunknown",766033,9696766,-54.6072057947924,-2.74102763094345,"SFinter"
"STM","125","6","125_6","Birds","Phaethornisunknown",763169,9696303,-54.6329425149053,-2.74526429796153,"SFold"
"STM","129","10","129_10","Birds","Phaethornisunknown",747189,9698470,-54.7766346007917,-2.72595140394371,"PFlogbur"
"STM","129","11","129_11","Birds","Phaethornisunknown",746157,9700732,-54.7859496047442,-2.70551941270224,"SFold"
"STM","129","2","129_2","Birds","Phaethornisunknown",748761,9695667,-54.7624552809406,-2.75126465454858,"PFlogbur"
"STM","129","3","129_3","Birds","Phaethornisunknown",747562,9694642,-54.7732172738082,-2.76055116624366,"PFlogbur"
"STM","157","1","157_1","Birds","Phaethornisunknown",784055,9687461,-54.445033375971,-2.82479012488384,"SFold"
"STM","157","11","157_11","Birds","Phaethornisunknown",781928,9685767,-54.4641189523764,-2.8401429070282,"SHA"
"STM","157","3","157_3","Birds","Phaethornisunknown",779789,9686500,-54.4833605908969,-2.83356009323814,"PFlogbur"
"STM","157","4","157_4","Birds","Phaethornisunknown",779556,9688296,-54.485489963066,-2.8173318383782,"PFlog"
"STM","157","5","157_5","Birds","Phaethornisunknown",777771.61,9687708.4,-54.5015182990744,-2.82267752483085,"PFlog"
"STM","160","10","160_10","Birds","Phaethornisunknown",735421,9688212,-54.8822682121512,-2.81888453467537,"PFlog"
"STM","160","5","160_5","Birds","Phaethornisunknown",740111,9692336,-54.8401675609686,-2.78152311499997,"SFold"
"STM","160","9","160_9","Birds","Phaethornisunknown",739363,9689969,-54.846853748148,-2.80293473310009,"PFlogbur"
"STM","165","1","165_1","Birds","Phaethornisunknown",719111,9688900,-55.0289348485788,-2.81292273187611,"PFlogbur"
"STM","165","3","165_3","Birds","Phaethornisunknown",720873,9686438,-55.0130529036528,-2.83515617822308,"PFbur"
"STM","165","4","165_4","Birds","Phaethornisunknown",720779,9689088,-55.0139388751932,-2.81119733798972,"PFlogbur"
"STM","199","5","199_5","Birds","Phaethornisunknown",744503,9682364,-54.8005105011332,-2.87160048273087,"PA"
"STM","199","6","199_6","Birds","Phaethornisunknown",743859,9680563,-54.8062697429415,-2.8878934478624,"SFold"
"STM","236","2","236_2","Birds","Phaethornisunknown",753605,9673967,-54.718521342743,-2.94734692341136,"PFlogbur"
"STM","260","2","260_2","Birds","Phaethornisunknown",736946,9666536,-54.8681872486864,-3.01482723948576,"SFold"
"STM","260","3","260_3","Birds","Phaethornisunknown",733236,9665827,-54.901538782075,-3.02130243026878,"PFlogbur"
"STM","260","5","260_5","Birds","Phaethornisunknown",735807,9669983,-54.8784902227076,-2.98368363788629,"PFlogbur"
"STM","261","11","261_11","Birds","Phaethornisunknown",723074,9662010,-54.9928655170699,-3.05598730237222,"PFund"
"STM","357","2","357_2","Birds","Phaethornisunknown",732012,9634408,-54.9119778895253,-3.30538265321255,"PFlogbur"
"STM","357","3","357_3","Birds","Phaethornisunknown",734436,9634987,-54.8901837487828,-3.30010169825348,"SFold"
"STM","357","5","357_5","Birds","Phaethornisunknown",735596,9638733,-54.8798205275947,-3.26621263797858,"PFbur"
"STM","363","1","363_1","Birds","Phaethornisunknown",727762,9634861,-54.9502180854917,-3.30136703232739,"PFbur"
"STM","363","4","363_4","Birds","Phaethornisunknown",725275,9629596,-54.9724935104025,-3.34901560428729,"PFund"
"STM","363","7","363_7","Birds","Phaethornisunknown",726636,9632799,-54.9603092231649,-3.32003100120141,"PFund"
"STM","69","11","69_11","Birds","Phaethornisunknown",758995,9715296,-54.6707865025916,-2.57364943438829,"PFlogbur"
"STM","69","2","69_2","Birds","Phaethornisunknown",756592,9717559,-54.6924221629905,-2.55323198029939,"SFold"
"STM","69","6","69_6","Birds","Phaethornisunknown",761016,9718487,-54.6526738069778,-2.54477092414593,"SFinter"
"STM","81","7","81_7","Birds","Phaethornisunknown",775833,9713039,-54.5194106367241,-2.59376252774754,"SFold"
"STM","99","10","99_10","Birds","Phaethornisunknown",763630,9705083,-54.6289527288012,-2.66589087060144,"SFinter"
"STM","99","11","99_11","Birds","Phaethornisunknown",762019,9704400,-54.6434217792756,-2.67209275055042,"SFyoung"
"STM","99","4","99_4","Birds","Phaethornisunknown",761106,9708475,-54.651698129996,-2.63527271676081,"SFinter"
"STM","99","6","99_6","Birds","Phaethornisunknown",761980,9702007,-54.6437309120697,-2.69372474480995,"SFold"
"STM","99","7","99_7","Birds","Phaethornisunknown",759616,9704334,-54.6650209169254,-2.67273084545674,"SFold"
"STM","99","8","99_8","Birds","Phaethornisunknown",763947,9701216,-54.6260358610169,-2.70084031420947,"SFinter"
"STM","ExtraSTM","1","ExtraSTM_1","Birds","Phaethornisunknown",725675,9675624,-54.9696992948288,-2.93285420328746,"PFund"
"STM","ExtraSTM","3","ExtraSTM_3","Birds","Phaethornisunknown",722040,9676125,-55.0023963739131,-2.92838352478995,"PFund"
"STM","ExtraSTM","4","ExtraSTM_4","Birds","Phaethornisunknown",725976,9682714,-54.9671070056495,-2.86874610272497,"PFund"
"STM","ExtraSTM","5","ExtraSTM_5","Birds","Phaethornisunknown",726945,9683880,-54.9584122135226,-2.85818834303032,"PFund"
"PGM","100","5","100_5","Trees","Phaneracoronata",181103.12,9694343.75,-47.86795535461,-2.76186491865803,"PFlog"
"PGM","147","5","147_5","Trees","Phaneracoronata",258270.23,9674861.83,-47.1746841992724,-2.93947197584796,"PFlog"
"PGM","549","1","549_1","Trees","Phaneracoronata",107391.87,9580414.01,-48.5337090645471,-3.78882561947277,"PFund"
"PGM","549","11","549_11","Trees","Phaneracoronata",106416.79,9585558.13,-48.5422860844489,-3.74234070698851,"PFlog"
"STM","112","8","112_8","Trees","Phaneracoronata",778483,9702027,-54.4953945413373,-2.69324643072954,"PFlog"
"STM","307","1","307_1","Trees","Phaneracoronata",741108,9649794,-54.8304519766309,-3.16610934443361,"PFlogbur"
"STM","99","10","99_10","Trees","Phaneracoronata",763630,9705083,-54.6289527288012,-2.66589087060144,"SFinter"
"PGM","142","12","142_12","Trees","Phanerakunthiana",205435.77,9676781.85,-47.6496490006035,-2.9210886038438,"PFlogbur"
"PGM","274","1","274_1","Trees","Phanerakunthiana",236379.84,9645314.33,-47.3720987500107,-3.20615643518791,"PFlogbur"
"PGM","549","4","549_4","Trees","Phanerakunthiana",108126.06,9586016.21,-48.5269056233783,-3.73826661873539,"PFlog"
"PGM","142","1","142_1","Trees","Phanerarutilans",207251.84,9675527.64,-47.6333513024298,-2.93246206346498,"PFlog"
"PGM","142","12","142_12","Trees","Phanerarutilans",205435.77,9676781.85,-47.6496490006035,-2.9210886038438,"PFlogbur"
"PGM","142","2","142_2","Trees","Phanerarutilans",198492.14,9678012.94,-47.7120347844473,-2.90981366280728,"PFlogbur"
"PGM","142","3","142_3","Trees","Phanerarutilans",203755.18,9675551.61,-47.6647814652085,-2.93217064228016,"PFlog"
"PGM","147","11","147_11","Trees","Phanerarutilans",255423.25,9678171.28,-47.2002256457732,-2.9095029327373,"PFlog"
"PGM","147","5","147_5","Trees","Phanerarutilans",258270.23,9674861.83,-47.1746841992724,-2.93947197584796,"PFlog"
"PGM","202","1","202_1","Trees","Phanerarutilans",234874.62,9672081.62,-47.385095474813,-2.96417104385618,"PFlogbur"
